stream,benchmark_block,run_id,method,order,n_warmup,n_timed,mean_ns,median_ns,p95_ns,p99_ns,sd_ns,rss_before_bytes,rss_after_bytes,peak_rss_bytes,temp_before_c,temp_after_c,cpu_freq_before_hz,cpu_freq_after_hz,throttle_before,throttle_after,raw_array_path,source_hash,policy_hash,valid,failure_reason
exhaustive_324,7,p1b-r1-exhaustive_324-b07-CFSM,CFSM,4,1000,10000,6310.8142,6259.0,6667.0,6796.0,521.5425564056823,309731328,309731328,309530624,51.121,49.66,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-07-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,7,p1b-r1-observed_support-b07-Static-LightLR,Static-LightLR,1,1000,10000,740.7826,704.0,963.0,1148.0,326.9445231371233,309735424,309735424,309530624,49.66,50.147,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-07-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,7,p1b-r1-observed_support-b07-Tabular-Q,Tabular-Q,2,1000,10000,10874.8318,10815.0,11111.0,11370.0,852.2901728652257,309735424,309735424,309530624,50.147,50.634,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-07-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,7,p1b-r1-observed_support-b07-DQN,DQN,3,1000,10000,1571830.3286,1561628.0,1640378.8,1661135.18,48046.04965691129,309735424,309735424,309530624,51.608,51.121,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-07-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,7,p1b-r1-observed_support-b07-CFSM,CFSM,4,1000,10000,6591.2572,6555.0,6963.0,7185.0,670.8778463749087,309735424,309735424,309530624,51.121,51.121,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-07-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,8,p1b-r1-exhaustive_324-b08-Tabular-Q,Tabular-Q,1,1000,10000,10506.4599,10463.0,10685.0,11018.0,747.2010461263576,309735424,309735424,309530624,50.147,50.634,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-08-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,8,p1b-r1-exhaustive_324-b08-CFSM,CFSM,2,1000,10000,6290.8637,6222.0,6666.0,6759.01,564.428244373556,309735424,309735424,309530624,49.173,49.66,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-08-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,8,p1b-r1-exhaustive_324-b08-Static-LightLR,Static-LightLR,3,1000,10000,640.8902,630.0,703.0,852.0,260.3116008880813,309735424,309735424,309530624,49.66,49.66,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-08-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,8,p1b-r1-exhaustive_324-b08-DQN,DQN,4,1000,10000,1563080.6272,1550295.0,1629008.8,1652524.74,45133.42312283103,309735424,309735424,309530624,52.095,50.634,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-08-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,8,p1b-r1-observed_support-b08-Tabular-Q,Tabular-Q,1,1000,10000,10805.4314,10741.0,11055.0,11278.180000000004,1063.4182966929873,309735424,309735424,309530624,51.608,51.121,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-08-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,8,p1b-r1-observed_support-b08-CFSM,CFSM,2,1000,10000,6648.5846,6630.0,6963.0,7167.0,656.3667262824778,309735424,309735424,309530624,51.121,50.147,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-08-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,8,p1b-r1-observed_support-b08-Static-LightLR,Static-LightLR,3,1000,10000,741.4057,704.0,963.0,1129.0100000000002,335.72332853533175,309739520,309739520,309530624,50.147,50.147,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-08-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,8,p1b-r1-observed_support-b08-DQN,DQN,4,1000,10000,1593181.6812,1575498.0,1651061.9,1693642.7700000003,213794.761766905,309739520,309739520,309530624,51.608,53.069,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-08-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,9,p1b-r1-exhaustive_324-b09-Tabular-Q,Tabular-Q,1,1000,10000,10544.5471,10500.0,10741.0,11018.01,736.0420054351289,309739520,309739520,309530624,51.608,50.634,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-09-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,9,p1b-r1-exhaustive_324-b09-CFSM,CFSM,2,1000,10000,6291.178,6222.0,6666.0,6778.0,579.572634239951,309739520,309739520,309530624,50.147,51.121,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-09-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,9,p1b-r1-exhaustive_324-b09-Static-LightLR,Static-LightLR,3,1000,10000,658.3579,648.0,723.0,907.0,322.581027742699,309739520,309739520,309530624,51.121,50.634,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-09-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,9,p1b-r1-exhaustive_324-b09-DQN,DQN,4,1000,10000,1555457.3973,1542563.0,1619286.8499999999,1643638.1600000001,52421.082128576905,309739520,309739520,309530624,51.608,52.095,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-09-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,9,p1b-r1-observed_support-b09-Tabular-Q,Tabular-Q,1,1000,10000,10715.6581,10648.0,10963.0,11222.180000000004,1056.762846799521,309739520,309739520,309530624,52.095,51.121,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-09-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,9,p1b-r1-observed_support-b09-CFSM,CFSM,2,1000,10000,6619.007,6556.0,7000.0,7241.0,794.128418799853,309739520,309739520,309530624,50.634,51.121,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-09-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,9,p1b-r1-observed_support-b09-Static-LightLR,Static-LightLR,3,1000,10000,696.5849,666.0,907.0,1093.0,373.9090314346108,309739520,309739520,309530624,50.634,49.66,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-09-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,9,p1b-r1-observed_support-b09-DQN,DQN,4,1000,10000,1561358.6474,1548517.0,1627247.9,1650822.23,50533.933200731044,309739520,309739520,309530624,50.634,51.121,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-09-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,10,p1b-r1-exhaustive_324-b10-Tabular-Q,Tabular-Q,1,1000,10000,10527.2945,10481.0,10722.0,10944.0,914.989239226637,309739520,309739520,309530624,52.582,50.634,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-10-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,10,p1b-r1-exhaustive_324-b10-CFSM,CFSM,2,1000,10000,6292.9709,6222.0,6667.0,6777.0,662.2592563229664,309739520,309743616,309530624,51.121,51.121,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-10-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,10,p1b-r1-exhaustive_324-b10-DQN,DQN,3,1000,10000,1567879.9787,1556933.5,1632951.0,1662066.0,48000.87550709039,309743616,309743616,309530624,52.582,52.582,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-10-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,10,p1b-r1-exhaustive_324-b10-Static-LightLR,Static-LightLR,4,1000,10000,641.4462,630.0,704.0,871.0,83.09449665951115,309743616,309743616,309530624,51.608,51.608,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-10-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,10,p1b-r1-observed_support-b10-Tabular-Q,Tabular-Q,1,1000,10000,10704.0532,10648.0,10944.0,11185.0,800.737491330812,309747712,309747712,309530624,51.608,51.121,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-10-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,10,p1b-r1-observed_support-b10-CFSM,CFSM,2,1000,10000,6558.059,6518.0,6963.0,7185.0,610.6614779589968,309747712,309747712,309530624,52.095,50.634,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-10-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,10,p1b-r1-observed_support-b10-DQN,DQN,3,1000,10000,1596762.968,1567257.5,1645117.9,1750229.77,251953.3525814564,309747712,309747712,309530624,52.095,52.582,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-10-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,10,p1b-r1-observed_support-b10-Static-LightLR,Static-LightLR,4,1000,10000,702.3284,667.0,907.0,1074.0,272.5145331363395,309747712,309747712,309530624,52.582,52.095,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-10-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,11,p1b-r1-exhaustive_324-b11-DQN,DQN,1,1000,10000,1568913.8408,1558267.0,1635062.9,1659693.22,46415.993416146295,309747712,309747712,309530624,53.069,53.069,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-11-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,11,p1b-r1-exhaustive_324-b11-CFSM,CFSM,2,1000,10000,6234.7622,6167.0,6574.0,6685.0,914.1459445471237,309747712,309747712,309530624,52.582,50.634,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-11-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,11,p1b-r1-exhaustive_324-b11-Static-LightLR,Static-LightLR,3,1000,10000,615.552,611.0,667.0,815.0,421.1772744648654,309747712,309747712,309530624,51.608,53.069,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-11-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,11,p1b-r1-exhaustive_324-b11-Tabular-Q,Tabular-Q,4,1000,10000,10383.5147,10333.0,10574.0,10981.0,946.8591580644036,309747712,309747712,309530624,53.069,52.095,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-11-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,11,p1b-r1-observed_support-b11-DQN,DQN,1,1000,10000,1571945.1195,1560970.0,1636691.0,1663298.9300000004,49157.57945117283,309747712,309747712,309530624,52.582,53.556,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-11-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,11,p1b-r1-observed_support-b11-CFSM,CFSM,2,1000,10000,6618.4036,6555.0,7000.0,7241.0,1028.6570257547962,309747712,309747712,309530624,52.582,52.095,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-11-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,11,p1b-r1-observed_support-b11-Static-LightLR,Static-LightLR,3,1000,10000,807.5291,778.0,1037.0,1241.0,312.0182589089607,309747712,309747712,309530624,51.121,51.608,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-11-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,11,p1b-r1-observed_support-b11-Tabular-Q,Tabular-Q,4,1000,10000,10851.8867,10796.0,11129.0,11352.180000000004,819.4163715609473,309747712,309747712,309530624,52.095,52.582,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-11-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,12,p1b-r1-exhaustive_324-b12-DQN,DQN,1,1000,10000,1569348.9901,1557489.0,1633195.7,1668087.0300000003,71253.47059259606,309747712,309747712,309530624,53.069,52.582,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-12-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,12,p1b-r1-exhaustive_324-b12-Static-LightLR,Static-LightLR,2,1000,10000,627.7982,629.0,685.0,815.0,226.99990346336546,309747712,309747712,309530624,52.582,52.582,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-12-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,12,p1b-r1-exhaustive_324-b12-Tabular-Q,Tabular-Q,3,1000,10000,10447.6086,10407.0,10648.0,10963.0,684.5800283294561,309747712,309747712,309530624,52.582,51.121,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-12-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,12,p1b-r1-exhaustive_324-b12-CFSM,CFSM,4,1000,10000,6291.9805,6222.0,6667.0,6778.0,577.4255723025304,309747712,309747712,309530624,52.095,51.608,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-12-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,12,p1b-r1-observed_support-b12-DQN,DQN,1,1000,10000,1568299.8217,1558961.0,1633080.95,1651471.4000000001,40440.78192313255,309747712,309747712,309530624,53.556,53.556,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-12-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,12,p1b-r1-observed_support-b12-Static-LightLR,Static-LightLR,2,1000,10000,826.4602,796.0,1037.0,1259.0,441.0356650677428,309747712,309747712,309530624,53.556,52.582,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-12-observed_support-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,12,p1b-r1-observed_support-b12-Tabular-Q,Tabular-Q,3,1000,10000,10725.4875,10666.0,10981.0,11241.0,1002.0487328518764,309747712,309747712,309530624,52.095,51.608,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-12-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
observed_support,12,p1b-r1-observed_support-b12-CFSM,CFSM,4,1000,10000,6526.66,6482.0,6871.0,7074.180000000004,647.7863008038615,309747712,309747712,309530624,51.608,51.121,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-12-observed_support-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,13,p1b-r1-exhaustive_324-b13-DQN,DQN,1,1000,10000,1561795.8731,1550646.5,1627249.8,1648488.12,45178.96008218656,309747712,309747712,309530624,52.582,54.043,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-13-exhaustive_324-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
exhaustive_324,13,p1b-r1-exhaustive_324-b13-Tabular-Q,Tabular-Q,2,1000,10000,10423.8012,10370.0,10648.0,11018.0,926.9915568187239,309747712,309747712,309530624,53.556,52.095,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-13-exhaustive_324-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
exhaustive_324,13,p1b-r1-exhaustive_324-b13-Static-LightLR,Static-LightLR,3,1000,10000,597.7677,593.0,648.0,815.0,98.36365831768235,309747712,309747712,309530624,53.069,52.095,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-13-exhaustive_324-Static-LightLR.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
exhaustive_324,13,p1b-r1-exhaustive_324-b13-CFSM,CFSM,4,1000,10000,6205.6143,6148.0,6592.0,6703.0,589.0622932882799,309747712,309747712,309530624,52.095,52.095,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-13-exhaustive_324-CFSM.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,,true,
observed_support,13,p1b-r1-observed_support-b13-DQN,DQN,1,1000,10000,1565565.1293,1555489.0,1630043.95,1651841.22,43449.63709446312,309747712,309747712,309530624,54.043,52.582,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-13-observed_support-DQN.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,123c380bb3d78c9ac8d34614eb1f0fcc30caaee79b420a78652f39c90a88a471,true,
observed_support,13,p1b-r1-observed_support-b13-Tabular-Q,Tabular-Q,2,1000,10000,10868.2185,10815.0,11111.0,11314.0,818.3305454679756,309747712,309747712,309530624,54.043,52.095,"[1800000000, 1800000000, 1800000000, 1800000000]","[1800000000, 1800000000, 1800000000, 1800000000]",throttled=0x0,throttled=0x0,corrected_replacement/raw/block-13-observed_support-Tabular-Q.npy,6c77bd6d5c1867c5ec2f156f8ecbdd3826f717b2ea75b37b4c91e4f7f7b72390,a89c52c9839fe4c97bbd81cdc97cd9d4bd58c9dab8a42dda728c225855501c17,true,
